code2,hyname
600298,工业大麻，标普道琼斯A股，人造肉，MSCI预期，富时罗素概念股，保健品，调味品，地方国资改革，机构重仓，湖北国资改革
600299,证金持股，标普道琼斯A股，富时罗素概念股，饲料，维生素，机构重仓
600300,乳业，人造肉，二胎概念，老字号
600301,ST板块，盐酸，液氯，烧碱，东盟北部湾，地方国资改革
600303,燃料电池，股权转让，新能源汽车，锂电池，新能源整车，融资租赁，汽车制造概念
600305,超级品牌，标普道琼斯A股，富时罗素概念股，大消费，老字号，调味品，地方国资改革
600306,车联网，壳资源，新零售，腾讯概念，振兴东北，商超百货，微信概念
600307,核电，兰州自贸区，铁矿石，地方国资改革，甘肃国资改革
600308,人民币升值，林场改革，环保包装，双氧水
600309,煤化工，富时罗素概念股，新材料概念，MSCI概念，证金持股，标普道琼斯A股，乙烯，TDI，环氧丙烷，MDI，聚碳酸酯，国开行，建筑节能，绿色建筑，地方国资改革，山东国资改革
600310,电力改革，光伏概念，创投，参股券商，互联网+，富时罗素概念股，标普道琼斯A股，北部湾自贸区，地方国资改革
600311,黄金概念，小金属概念，壳资源
600312,特高压，充电桩，智能电网，央企国资改革，一带一路，富时罗素概念股，标普道琼斯A股，新基建
600313,玉米，农业种植，乡村振兴，贸易战受益股，农垦改革
600315,MSCI预期，电子商务，富时罗素概念股，标普道琼斯A股，大消费，化妆护肤品，老字号
600316,大飞机，通用航空，无人机，军工，高端装备，央企国资改革，贸易战受益股，中航系，阅兵，航空租赁，航天军工
600317,中韩自贸区，证金持股，一带一路，央企国资改革，股权转让，振兴东北，机构重仓
600318,债转股，互联网金融，互联网+，新材料概念，举牌，供销社，农村金融，融资租赁，P2P概念，新型城镇化
600319,壳资源，新材料概念，股权转让，油气开采，液氯，烧碱
600320,一带一路，高端装备，央企国资改革，海工装备，海洋经济，含B股
600321,ST板块，工业4.0，参股新三板，西部开发，纤维板，幕墙，成渝特区
600322,京津冀一体化，天津自贸区，天津国资改革，地方国资改革
600323,固废处理，粤港澳大湾区，垃圾分类，节能环保，污水处理，天然气，创投，富时罗素概念股，标普道琼斯A股，垃圾发电，水价改革，广东国资改革，地方国资改革
600325,租售同权，广东自贸区，粤港澳大湾区，横琴新区，富时罗素概念股，标普道琼斯A股，静安闸北合并，珠海主题公园，地方国资改革，珠海国资改革，广东国资改革
600326,水泥，一带一路，小金属概念，黄金概念，参股银行，富时罗素概念股，标普道琼斯A股，西部开发，西藏国资改革，工程建材，地方国资改革
600327,金改，新零售，参股银行，信托概念，汽车关税下调，二手车，小额贷款
600328,核电，稀缺资源，国改双百行动，钾离子电池，钠离子电池，食盐，调味品，抗辐射药
600329,养老概念，富时罗素概念股，标普道琼斯A股，国改双百行动，老字号，中医药，基因芯片，抗癌，老龄化
600330,新材料概念，特斯拉，蓝宝石，充电桩，新能源汽车，OLED，锂电池，光伏概念，小金属概念，长三角一体化，OLED设备制造，国产替代，太阳能，超级计算机
600331,信托概念，磷化工，小金属概念，磷酸一铵，钼，铟，成渝特区
600332,青蒿素，医药电商，仿制药一致性评价，禽流感，医疗器械概念，阿里巴巴概念，健康中国，MSCI概念，证金持股，生物医药，超级真菌，富时罗素概念股，标普道琼斯A股，创新药，中医药，保健品，情人节，广东国资改革，国产伟哥，医保目录，疟疾，老字号，
600333,天然气，振兴东北，LNG加气站，西气东输，地方国资改革，吉林国资改革
600335,车联网，互联网+，特斯拉，央企国资改革，新能源汽车，独角兽概念，证金持股，标普道琼斯A股，汽车关税下调，新能源整车，智能汽车，机构重仓
600336,冷链物流，机器人概念，互联网+，参股券商，家用电器，工业4.0，大消费，服务机器人，融资租赁，消防装备，青岛自贸区，山东国资改革，地方国资改革
600337,智能物流，互联网+，电子商务，新疆振兴，消费金融，燃料电池，富时罗素概念股，标普道琼斯A股，国开行
600338,小金属概念，锂电池，一带一路，富时罗素概念股，标普道琼斯A股，锂电原料，铟，机构重仓
600339,油品改革，两桶油改革，天然气，新疆振兴，期货概念，一带一路，央企国资改革，地下管网，养老金持股，沥青，己二酸
600340,特色小镇，京津冀一体化，PPP概念，通用航空，互联网金融，互联网+，雄安新区，智慧城市，MSCI概念，股权转让，富时罗素概念股，标普道琼斯A股，雄安地产，北京环球影城，机构重仓
600343,大飞机，军民融合，央企国资改革，金融IC，参股新三板，富时罗素概念股，标普道琼斯A股，贸易战受益股，新基建，航天系，军工改制，航天军工，太空互联网
600345,5G，虚拟现实，卫星导航，节能照明，智能穿戴，智能交通，富时罗素概念股，标普道琼斯A股，VR设备，光纤光缆，光通信设备，东湖高新园区，武汉自贸区，全息手机，智能眼镜，宽带中国，光纤
600346,标普道琼斯A股，富时罗素概念股，MSCI概念，振兴东北，涤纶，PTA，大连自贸区，机构重仓
600348,煤化工，富时罗素概念股，MSCI预期，标普道琼斯A股，煤层气，山西国资改革，地方国资改革
600350,一带一路，参股银行，富时罗素概念股，参股券商，标普道琼斯A股，山东国资改革，春运，机构重仓，地方国资改革
600351,仿制药一致性评价，创新药，儿童医药医疗，阿糖胞苷，医保目录，流感，胰岛素
600352,染料，网约车，透明工厂，MSCI概念，生物医药，独角兽概念，富时罗素概念股，标普道琼斯A股
600353,智能电网，5G，军工，预警机，成渝特区
600354,玉米，农业种植，乡村振兴，贸易战受益股，农业供给侧改革，甘肃国资改革，供销社，生物育种，地方国资改革，玉米种业
600355,物联网，OLED，云计算，语音技术，举牌，壳资源，国产操作系统，国产软件，新基建，物联网平台层，东湖高新园区，智能电视，电子信息
600356,烟草，工业大麻，黑龙江自贸区，振兴东北，人民币升值，环保包装，地方国资改革
600358,股权转让，互联网彩票，文化传媒，体育产业，虚拟现实，电子竞技，网络直播，旅游，大消费，VR直播，广告营销，地方国资改革
600359,农业种植，乡村振兴，乳业，新疆振兴，土地流转，证金持股，乳粉，农垦改革，维稳，棉花种植，新疆建设兵团，地方国资改革
600360,集成电路概念，芯片概念，华为概念，汽车电子，军工，振兴东北，芯片制造，超级计算机，IGBT，节能电机
600361,新零售，商超百货
600362,稀缺资源，小金属概念，黄金概念，稀土永磁，参股券商，MSCI概念，证金持股，富时罗素概念股，标普道琼斯A股，铜冶炼，稀有金属，地方国资改革，外汇局持股
600363,超导，虚拟现实，柔性屏，节能照明，参股新三板，OLED，新能源汽车，富时罗素概念股，华为概念，标普道琼斯A股，VR设备，虹膜识别，移动互联网，全息手机，合同能源管理，嫦娥概念，航天军工，体感交互，元器件
600365,电子商务，健康中国，振兴东北，紫光系，葡萄酒替白酒，老字号
600366,稀土永磁，小金属概念，新材料概念，苹果概念，特斯拉，创投，富时罗素概念股，标普道琼斯A股，磁悬浮
600367,稀缺资源，小金属概念，锂电池，正极材料，山东国资改革，地方国资改革
600368,金改，跨境电商，电子商务，一带一路，东盟自贸区，北部湾自贸区，小额贷款，地方国资改革
600369,期货概念，富时罗素概念股，MSCI概念，标普道琼斯A股，重庆国资改革，地方国资改革
600371,玉米，农业种植，乡村振兴，蚂蚁金服概念，黑龙江自贸区，贸易战受益股，转基因，玉米种业，生物育种，农业供给侧改革
600372,国产航母，大飞机，军民融合，军工，央企国资改革，无人机，MSCI概念，富时罗素概念股，标普道琼斯A股，贸易战受益股，中航系，阅兵，军工改制，预警机，元器件，航天军工，机构重仓
600373,虚拟现实，手机游戏，文化传媒，互联网+，参股新三板，MSCI概念，证金持股，富时罗素概念股，标普道琼斯A股，广播电视，VR平台，平面媒体，地方国资改革，移动互联网
600375,军工，新能源汽车，垃圾分类，地方国资改革，安徽自贸区，汽车制造概念
600376,雄安新区，MSCI预期，富时罗素概念股，标普道琼斯A股，雄安地产，中央政务区，首都副中心，北京国资改革，安邦系，机构重仓，地方国资改革
